Start Time,End Time,Sentence,Translation,Emotion_fine,Emotion_core,Intensity
21:48.8,21:50.8,Muzyka,Music,neutrality,neutral,neutral
21:50.8,21:52.8,Muzyka,Music,neutrality,neutral,neutral
21:52.8,21:54.8,Muzyka,Music,neutrality,neutral,neutral
21:54.8,21:56.8,Muzyka,Music,neutrality,neutral,neutral
21:56.8,21:58.8,Muzyka,Music,neutrality,neutral,neutral
21:58.8,22:00.8,Muzyka,Music,neutrality,neutral,neutral
22:00.8,22:02.8,Muzyka,Music,neutrality,neutral,neutral
22:02.8,22:04.8,Muzyka,Music,neutrality,neutral,neutral
22:05.8,22:10.8,"Na szybko rzucamy jakieś pomysły w stylu pomidorki, to są oczy Shreka.","We quickly throw out some ideas like little tomatoes, these are Shrek's eyes.",spontaneity,neutral,mild
22:10.8,22:14.8,I tu mamy zęby Shreka. Co wolisz? Oczy czy zęby?,And here we have Shrek's teeth. What do you prefer? Eyes or teeth?,curiosity,neutral,mild
22:14.8,22:18.8,Metoda na Shreka pomogła. Niebiescy odrabiają straty.,The Shrek method helped. The Blues are making a comeback.,hope,happiness,moderate
22:18.8,22:21.8,"No trzeba walczyć do końca, zawsze trzeba walczyć do końca.","You have to fight until the end, you always have to fight until the end.",determination,happiness,moderate
22:21.8,22:24.8,"Pod okładkę możesz wrócić później, jak będziesz chciał.","You can come back under the cover later, whenever you want.",permission,neutral,neutral
22:24.8,22:29.8,"Bardzo mi smakowały niebiescy, że zrobili niebiescy.","I really liked the blue ones, that they made the blue ones.",appreciation,happiness,mild
22:30.8,22:34.8,Najbardziej mi smakują naleśniki.,I like pancakes the most.,preference,happiness,mild
22:36.8,22:38.8,Ja głosuję na niebieski.,I vote for blue.,preference,neutral,neutral
22:38.8,22:40.8,Na przykład ćwiczenie.,"For example, exercise.",neutrality,neutral,neutral
22:42.8,22:44.8,Głosujemy na niebieski.,We vote for blue.,preference,neutral,neutral
22:44.8,22:47.8,Całe siły! Całe siły!,All strength! All strength!,determination,happiness,intense
22:48.8,22:51.8,"Byłem zadowolony, byłem pewien, że wygramy to zadanie.","I was satisfied, I was sure that we would win this task.",confidence,happiness,moderate
22:52.8,22:53.8,Kto wygra?,Who will win?,curiosity,neutral,mild
22:53.8,22:54.8,Czerwoni.,Red ones.,neutrality,neutral,neutral
22:54.8,22:55.8,Dlaczego?,Why?,confusion,surprise,mild
22:55.8,22:57.8,No bo oni mają to.,Because they have it.,resentment,anger,mild
22:57.8,22:59.8,"Oni mają to, czekoladę.","They have it, chocolate.",desire,happiness,mild
23:00.8,23:04.8,Uśmiechnięte dzieci. Całe brązowe buzie od murzynka.,Smiling children. Entirely brown faces from chocolate cake.,amusement,happiness,mild
23:04.8,23:06.8,To szaleństwo.,This is madness.,bewilderment,surprise,moderate
23:11.8,23:14.8,Czerwoni! Czerwoni!,Reds! Reds!,excitement,happiness,intense
23:15.8,23:17.8,"Proszę bardzo, truskawka.","Here you go, strawberry.",generosity,happiness,mild
23:19.8,23:22.8,"Dzieciaki, chce ktoś jeszcze pizzę?","Kids, does anyone want more pizza?",curiosity,neutral,neutral
23:22.8,23:25.8,Zapraszamy do nas z talerzykami!,Come to us with your plates!,invitation,happiness,mild
23:25.8,23:26.8,Można dwa kawałki?,Can I have two pieces?,desire,happiness,mild
23:26.8,23:27.8,Proszę bardzo.,You're welcome.,politeness,neutral,neutral
23:28.8,23:30.8,"To jest najlepszy komplement, który może być,","This is the best compliment there can be,",appreciation,happiness,mild
23:30.8,23:33.8,kiedy dzieciaki przychodzą do ciebie i mówią,when the kids come to you and say,anticipation,surprise,mild
23:33.8,23:36.8,"wy mieli smaczne danie, będziemy za Czerwonych.","you had a tasty dish, we will be for the Reds.",preference,neutral,neutral
23:36.8,23:39.8,"I ja tak, jest, my to zrobili, jest!","And me too, yes, we did it, yes!",triumph,happiness,intense
23:39.8,23:44.8,Czerwoni! Czerwoni! Czerwoni!,Reds! Reds! Reds!,excitement,happiness,intense
23:45.8,23:46.8,Dokładkę?,A second helping?,curiosity,neutral,neutral
23:47.8,23:49.8,"Jak fajnie, dokładkę, jest!","How nice, seconds, yes!",excitement,happiness,moderate
23:50.8,23:51.8,Dzięki!,Thanks!,gratitude,happiness,mild
23:52.8,23:53.8,Jesteście super!,You are great!,admiration,happiness,moderate
23:55.8,23:58.8,"Moi kochani, większość z was już zagłosowała","My dears, most of you have already voted",affection,happiness,mild
23:58.8,24:03.8,i teraz wynik jest z przewagą drużyny czerwonej.,and now the score is in favor of the red team.,acknowledgment,neutral,neutral
24:03.8,24:06.8,80 do 58.,80 to 58.,indifference,neutral,neutral
24:06.8,24:08.8,"Natomiast wszystko może się zdarzyć,","However, anything can happen,",uncertainty,surprise,mild
24:08.8,24:11.8,"ponieważ trzy najważniejsze dzisiaj osoby,","because the three most important people today,",anticipation,neutral,mild
24:11.8,24:14.8,"Dawid, Oliwia i Helenka, jeszcze nie zagłosowały,","Dawid, Oliwia and Helenka have not voted yet,",expectation,neutral,neutral
24:14.8,24:18.8,a ich głos liczy się tak jak 10 balonów.,and their voice counts as much as 10 balloons.,comparison,neutral,neutral
24:19.8,24:25.8,"Dziękujemy, dziękujemy, dziękujemy!","Thank you, thank you, thank you!",gratitude,happiness,intense
24:25.8,24:28.8,"Nie, nie, nie, proszę, proszę, nie, nie, nie.","No, no, no, please, please, no, no, no.",pleading,fear,intense
24:28.8,24:31.8,"Dziękujemy, dziękujemy, dziękujemy!","Thank you, thank you, thank you!",gratitude,happiness,intense
24:31.8,24:33.8,10 balonów opisanych po półtora miesiąca.,10 balloons described after one and a half months.,curiosity,neutral,neutral
24:33.8,24:35.8,Czy po półtora zacznie się otworzyć?,Will it start to open after one and a half?,uncertainty,neutral,mild
24:41.8,24:44.8,"Koniec, jesteśmy ugotowani generalnie.","It's over, we're basically done for.",resignation,sadness,moderate
24:44.8,24:45.8,Wymywaliśmy.,We were making things up.,improvisation,neutral,neutral
24:47.8,24:51.8,"Kamień serca, naprawdę, my się sobie wygraliśmy!","A weight off the heart, really, we won for ourselves!",relief,happiness,intense
24:59.8,25:02.8,Wszystko w rękach dziewięcioletniej Oliwki.,Everything is in the hands of nine-year-old Oliwka.,anticipation,surprise,moderate
25:02.8,25:05.8,Tym samym wygrywa drużyna czerwona!,"Thus, the red team wins!",triumph,happiness,moderate
25:20.8,25:22.8,Uwielbiam wygrywać.,I love winning.,exhilaration,happiness,moderate
25:22.8,25:24.8,Jak ja uwielbiam wygrywać.,How I love to win.,exhilaration,happiness,intense
25:26.8,25:27.8,Super!,Super!,enthusiasm,happiness,moderate
25:28.8,25:30.8,Drużyna odrzuconych zwyciężyła.,The team of the rejected has won.,triumph,happiness,moderate
25:33.8,25:34.8,Dzięki!,Thanks!,gratitude,happiness,mild
25:36.8,25:38.8,Czemu przegraliśmy?,Why did we lose?,disappointment,sadness,moderate
25:41.8,25:43.8,Czemu przegraliśmy?,Why did we lose?,disappointment,sadness,moderate
25:43.8,25:46.8,"No bo dzieci wolały pizzę, no nie?","Because the kids preferred pizza, right?",resignation,neutral,mild
25:49.8,25:50.8,"I mużynek, który...","And the little black boy, who...",hesitation,neutral,neutral
25:50.8,25:51.8,Uśmiech mużynka!,Smile of a black man!,appreciation,happiness,mild
25:51.8,25:55.8,"I uśmiech mużynka, który w przeciwieństwie do naleśnika z serem","And the smile of the black man, which unlike the cheese pancake",curiosity,neutral,mild
25:55.8,25:57.8,dzieci uważają za deser!,children consider it a dessert!,amusement,happiness,mild
25:57.8,26:00.8,"Czekolada, ser, wygrana.","Chocolate, cheese, victory.",satisfaction,happiness,mild
26:00.8,26:02.8,"Maria, Maria, Maria!","Maria, Maria, Maria!",longing,sadness,intense
26:03.8,26:07.8,"Gdyby była kolejna grupowa konkurencja, biorę dokładnie w ten sam sposób.","If there was another group competition, I would do it exactly the same way.",determination,neutral,mild
26:13.8,26:17.8,Drużyna Leszka przegrała na rynku i będzie musiała walczyć w kolejnym zadaniu.,Leszek's team lost in the market and will have to fight in the next task.,disappointment,sadness,moderate
26:17.8,26:22.8,Krzysiek i reszta czerwonych w nagrodę za zwycięstwo są już bezpieczni.,Krzysiek and the rest of the reds are already safe as a reward for their victory.,relief,happiness,mild
26:30.8,26:34.8,"Patrząc na was z boku, ja zauważyłam, że pracowaliście jak dobry szwajcarski zegarek,","Looking at you from the side, I noticed that you worked like a good Swiss watch,",admiration,happiness,mild
26:34.8,26:36.8,ale chyba gdzieś tam zbagatelizowaliście.,but I think you somehow neglected it somewhere.,disappointment,sadness,mild
26:37.2,26:41.2,wysublimowany smak naszych gości.,the sophisticated taste of our guests.,admiration,happiness,mild
26:41.2,26:44.2,"Co mnie rozczarowało, gdzie jest ta niespodzianka,","What disappointed me, where is that surprise,",disappointment,sadness,moderate
26:44.2,26:45.2,która miała być?,which one was supposed to be?,confusion,surprise,mild
26:45.2,26:48.2,"Miała być niespodzianka i ta główna niespodzianka,","There was supposed to be a surprise and the main surprise,",expectation,surprise,mild
26:48.2,26:51.2,"którą przygotowaliśmy, rozpłynęła się w piecu.",the one we prepared melted in the oven.,disappointment,sadness,mild
26:51.2,26:55.2,"Miał być tort bezowy, no ale tak się zdarzyło","There was supposed to be a meringue cake, but that's just how it happened",resignation,sadness,mild
26:55.2,26:57.2,i jest nam przykro.,and we are sorry.,regret,sadness,mild
26:57.2,26:59.2,"Leszek, byłeś kapitanem, prawda?","Leszek, you were the captain, right?",curiosity,neutral,mild
26:59.2,27:02.2,"Według ciebie, kto wśród was był najlepszy?","In your opinion, who among you was the best?",curiosity,neutral,mild
27:03.2,27:09.2,Drużyna naprawdę była wspaniała i nie mogę wymienić.,The team was really wonderful and I can't name them.,admiration,happiness,moderate
27:09.2,27:11.2,"Jeżeli byłaby naprawdę wspaniała,","If she were truly wonderful,",doubt,neutral,mild
27:11.2,27:12.2,to byśmy wygrali.,then we would have won.,regret,sadness,mild
27:12.2,27:14.2,"Ty byłeś z nimi na balkonie, a oni tam na dole.","You were with them on the balcony, and they were down there.",recollection,neutral,neutral
27:14.2,27:15.2,Przepraszam.,I'm sorry.,remorse,sadness,mild
27:16.2,27:20.2,"Leszek, a jeśli teraz mógłbyś wybrać jedną osobę,","Leszek, and if you could choose one person now,",curiosity,neutral,mild
27:20.2,27:22.2,"która na pewno mogłaby zachować fartuch,","who could definitely keep the apron,",certainty,neutral,mild
27:22.2,27:24.2,to kogo byś wybrał?,so who would you choose?,curiosity,neutral,mild
27:24.2,27:26.2,To możesz być również ty.,It could be you too.,possibility,neutral,neutral
27:26.2,27:27.2,Pamiętaj o tym.,Remember this.,insistence,neutral,mild
27:27.2,27:29.2,"Nie, siebie nie mogę wybrać.","No, I can't choose myself.",resignation,sadness,mild
27:30.2,27:33.2,"Byłby to kac moralny i nie na moim poziomie,","It would be a moral hangover and not on my level,",disapproval,disgust,moderate
27:33.2,27:36.2,bo pójście na taką łatwiznę.,because taking such an easy way out.,disapproval,disgust,moderate
27:36.2,27:41.2,"Byłbym chyba tchórzem i myślę, że postąpiłem tak, jak powinienem.",I would probably be a coward and I think I acted as I should have.,self-reflection,neutral,mild
27:41.2,27:43.2,Wybieram...,I choose...,anticipation,happiness,mild
27:48.2,27:49.2,Charles.,Charles.,neutrality,neutral,neutral
27:51.2,27:55.2,"Decyzja Leszka jest zaskoczeniem, także dla Charlesa.","Leszek's decision is a surprise, also for Charles.",astonishment,surprise,moderate
27:56.2,27:58.2,"Szok, nie?","Shock, right?",astonishment,surprise,moderate
27:59.2,28:01.2,"Czemu ja, to nie wiem.","Why me, I don't know.",confusion,sadness,mild
28:03.2,28:05.2,"Nie, że musiałem wybrać Charlie'ego.",Not that I had to choose Charlie.,regret,sadness,mild
28:05.2,28:07.2,Ja chciałem wybrać Charlie'ego z dwóch powodów.,I wanted to choose Charlie for two reasons.,preference,neutral,neutral
28:07.2,28:10.2,"Raz to jest przyjaźń, druga to jest pomoc dla przyjaciela.","First, it is friendship, second, it is help for a friend.",camaraderie,happiness,mild
28:10.2,28:14.2,"Fajny facet i myślę, że postąpiłem słusznie.",Nice guy and I think I did the right thing.,satisfaction,happiness,mild
28:16.2,28:19.2,"Potrafię w biznesie być bardzo twardy,","I can be very tough in business,",determination,neutral,moderate
28:19.2,28:23.2,ale te emocje wygrają na twardego człowieka.,but these emotions will win over a tough man.,resignation,sadness,moderate
28:24.2,28:26.2,Na miejscu Leszka to...,If I were in Leszek's place...,contemplation,neutral,neutral
28:28.2,28:30.2,"Nie wiem, co ja bym zrobił.",I don't know what I would do.,uncertainty,fear,mild
28:30.2,28:31.2,Nie wiem.,I don't know.,uncertainty,neutral,neutral
28:31.2,28:34.2,"Myślę, że też może Leszek bym wybrał.",I think maybe I would also choose Leszek.,consideration,neutral,mild
28:39.2,28:42.2,"Dzisiejsza konkurencja pokazała,","Today's competition showed,",anticipation,neutral,mild
28:44.2,28:46.2,jakie to wszystko jest trudne.,how difficult all this is.,discouragement,sadness,moderate
28:49.2,28:51.2,"Byliście drużyną, drużyną niebieskich,","You were a team, a team of the blue ones,",nostalgia,sadness,mild
28:51.2,28:53.2,ale teraz macie czarne fartuchy,but now you have black aprons,observation,neutral,neutral
28:53.2,28:57.2,i teraz każdy z was będzie musiał walczyć sam o siebie.,and now each of you will have to fight for yourself.,apprehension,fear,moderate
28:57.2,28:59.2,"Czy to będzie deser, czy to będzie ryba, czy to będzie mięso,","Will it be dessert, will it be fish, will it be meat,",curiosity,surprise,mild
28:59.2,29:01.2,"czy to będzie, nie wiem, wieloryb.","will it be, I don't know, a whale.",uncertainty,surprise,mild
29:01.2,29:04.2,"Jestem przygotowany na to chwilę, na wszystko.","I am prepared for this moment, for everything.",readiness,neutral,mild
29:04.2,29:08.2,"Jako pierwszy z konkurencją zmierzy się kapitan, czyli Leszek.","The captain, that is Leszek, will be the first to face the competition.",anticipation,surprise,mild
29:22.2,29:25.2,"Masterchef musi wiedzieć, z czego gotuje.",Masterchef must know what he is cooking with.,certainty,neutral,neutral
29:25.2,29:28.2,Dlatego pragniemy sprawdzić twoją wiedzę.,"Therefore, we want to test your knowledge.",curiosity,neutral,mild
29:28.2,29:32.2,Na tym stole jest 37 produktów z całego świata.,There are 37 products from all over the world on this table.,curiosity,neutral,neutral
29:32.2,29:35.2,"Owoce, kwiaty, nasiona, korzenie.","Fruits, flowers, seeds, roots.",neutrality,neutral,neutral
29:35.2,29:37.2,Podróż poprzez smak.,Journey through taste.,curiosity,neutral,neutral
29:37.2,29:41.2,Twoim zadaniem będzie rozpoznanie jak największej ilości produktów.,Your task will be to recognize as many products as possible.,expectation,neutral,neutral
29:41.2,29:45.2,"Możesz je oglądać, dotykać, wąchać, podnosić,","You can watch them, touch them, smell them, pick them up,",curiosity,neutral,mild
29:45.2,29:48.2,ale nie możesz ich próbować.,but you can't try them.,restriction,sadness,mild
29:48.2,29:52.2,"Ja jestem takim facetem, który lubi chodzić po sklepach, pooglądać.","I am the kind of guy who likes to walk around shops, to look around.",interest,happiness,mild
29:52.2,29:54.2,Dzisiaj jest kontakt z tymi produktami.,Today there is contact with these products.,expectation,neutral,neutral
29:54.2,29:56.2,"Sporo z nich znam, no byłem spokojny.","I know quite a few of them, but I was calm.",calmness,neutral,mild
29:56.2,29:58.2,"No Leszek, jesteś gotowy?","So Leszek, are you ready?",anticipation,surprise,mild
30:03.2,30:04.2,No zaczynaj.,"Well, start.",impatience,anger,mild
30:14.2,30:15.2,Granat.,Grenade.,alarm,fear,moderate
30:16.2,30:17.2,Granat.,Grenade.,alertness,surprise,mild
30:18.2,30:19.2,"Tak, to jest granat.","Yes, this is a grenade.",certainty,neutral,neutral
30:30.2,30:31.2,Pietruszka.,Parsley.,neutrality,neutral,neutral
30:31.2,30:32.2,Jestem pewien.,I am sure.,confidence,happiness,mild
30:37.2,30:38.2,100%?,100%?,doubt,surprise,mild
30:38.2,30:39.2,100%.,100%.,certainty,neutral,neutral
30:40.2,30:41.2,Może zmienić się jeszcze?,Can it still change?,uncertainty,fear,mild
30:43.2,30:44.2,Nie.,No.,rejection,anger,mild
30:46.2,30:47.2,Leszek.,Leszek.,neutrality,neutral,neutral
30:47.2,30:50.2,"To jest, znaczy, pietruszka w sensie, że to jest korzeń z pietruszki.","This is, I mean, parsley in the sense that this is the root of parsley.",clarification,neutral,neutral
30:50.2,30:52.2,"Dobrze, ja ci powiem co to jest.","Alright, I'll tell you what it is.",readiness,neutral,neutral
30:55.2,30:56.2,To jest pasternak.,This is a parsnip.,neutrality,neutral,neutral
31:00.2,31:04.2,"Pietruszka jest taka bardzo, czuje się ten, a tu faktycznie jest mniejszy ten, ten, ten,","Parsley is so very, you can feel it, and here actually it's less, less, less,",uncertainty,neutral,mild
31:04.2,31:05.2,mniej intensywny zapach.,less intense smell.,indifference,neutral,neutral
31:05.2,31:08.2,Jest i faktycznie można jako takie warzywo używać.,"It is, and you can actually use it as a kind of vegetable.",acceptance,neutral,neutral
31:08.2,31:10.2,Na pewno go wytestujemy.,We will definitely test it.,determination,neutral,moderate
31:11.2,31:12.2,"Leszek, zapraszam ci.","Leszek, I invite you.",invitation,neutral,neutral
31:13.2,31:18.2,"Dwaj kucharze, którzy odgadną najmniej produktów, będą czekać w kuchni.",The two chefs who guess the fewest products will wait in the kitchen.,apprehension,fear,mild
31:18.2,31:21.2,"Pozostali, bezpieczni, trafią na balkon.","The others, safe, will go to the balcony.",reassurance,neutral,mild
31:35.2,31:37.2,Adam nie wie jaki jest wynik Leszka.,Adam doesn't know what Leszek's result is.,uncertainty,neutral,neutral
31:37.2,31:38.2,Pietruszka.,Parsley.,neutrality,neutral,neutral
31:41.2,31:42.2,Nie chce ryzykować.,I don't want to take a risk.,apprehension,fear,mild
31:42.2,31:43.2,Zaczyna od pewniaka.,He starts with a sure thing.,confidence,happiness,mild
31:46.2,31:47.2,Pietruszka.,Parsley.,neutrality,neutral,neutral
31:57.2,31:58.2,I odkładać to?,And to put it away?,confusion,surprise,mild
32:00.2,32:02.2,"Adam, czy jesteś pewien?","Adam, are you sure?",doubt,fear,mild
32:04.2,32:06.2,Chyba idioti ze mnie jakieś debile robią.,I think idiots are making a fool out of me.,contempt,anger,moderate
32:06.2,32:09.2,"Nie zastanowi, no co jest innego podobnego do tej pietruszki.",He won't think about what else is similar to this parsley.,indifference,neutral,neutral
32:15.2,32:16.2,"Tak, jestem pewien.","Yes, I am sure.",certainty,neutral,moderate
32:19.2,32:22.2,"Adam, to jest pasternak.","Adam, this is a parsnip.",informing,neutral,neutral
32:27.2,32:28.2,Trudno.,It's hard.,resignation,sadness,mild
32:29.2,32:30.2,Ale zaczęłabym.,But I would start.,hesitation,neutral,mild
32:32.2,32:35.2,"Przed momentem ja popełniłem ten sam błąd, nie?","A moment ago I made the same mistake, didn't I?",regret,sadness,mild
32:36.2,32:39.2,"Radość jakaś, no bo, no trzeba powiedzieć, to jest też rywalizacja.","Some kind of joy, because, well, you have to say, it's also a competition.",excitement,happiness,moderate
32:39.2,32:41.2,"Ja myślę, że do tego tak trzeba podejść.",I think that's the way to approach this.,thoughtfulness,neutral,neutral
32:41.2,32:42.2,Bardzo podobne.,Very similar.,indifference,neutral,neutral
32:46.2,32:48.2,Leszek i Adam się nie popisali.,Leszek and Adam did not do well.,disappointment,sadness,mild
32:48.2,32:52.2,"Żeby być bezpieczną, Ania musi rozpoznać tylko dwa produkty.","To be safe, Ania only has to recognize two products.",caution,fear,mild
32:57.2,32:58.2,To jest granat?,Is this a grenade?,suspicion,fear,moderate
33:00.2,33:01.2,"Tak, to jest granat.","Yes, this is a grenade.",confirmation,neutral,neutral
33:07.2,33:08.2,To jest kardamon?,Is this cardamom?,curiosity,surprise,mild
33:12.2,33:13.2,Tak.,Yes.,acceptance,neutral,neutral
33:18.2,33:19.2,To jest mango?,Is this a mango?,curiosity,neutral,mild
33:20.2,33:21.2,"Tak, to jest mango.","Yes, this is a mango.",certainty,neutral,neutral
33:37.2,33:38.2,To jest owoc litchi?,Is this a lychee fruit?,curiosity,neutral,mild
33:53.2,33:56.2,"Aniu, to niestety nie jest owoc litchi.","Aniu, unfortunately, this is not a lychee fruit.",disappointment,sadness,mild
33:57.2,33:58.2,To jest miechunka.,This is a physalis.,neutrality,neutral,neutral
34:07.2,34:10.2,"37 składników, odgadłaś tylko 3.","37 ingredients, you guessed only 3.",disappointment,sadness,moderate
34:12.2,34:15.2,"To nie jest wiedza na miarę Masterchefa, ale równocześnie","This is not knowledge on the level of Masterchef, but at the same time",doubt,neutral,mild
34:15.2,34:19.2,"posiadałaś większą wiedzę niż Leszek i Adam,","you had more knowledge than Leszek and Adam,",pride,happiness,mild
34:19.2,34:22.2,w związku z czym jesteś bezpieczna i możesz iść na balkon.,therefore you are safe and you can go to the balcony.,reassurance,happiness,mild
34:24.2,34:26.2,Nie mogłam w to uwierzyć.,I couldn't believe it.,disbelief,surprise,moderate
34:26.2,34:28.2,"Pomyślałam, że w ogóle to jest abstrakcyjne.","I thought that, in general, this is abstract.",bewilderment,surprise,mild
34:28.2,34:30.2,Nie docierało to do mnie w ogóle.,It didn't reach me at all.,detachment,neutral,neutral
34:31.2,34:33.2,W ogóle nie mogłam w to uwierzyć.,I couldn't believe it at all.,disbelief,surprise,intense
34:33.2,34:35.2,Nie docierało to do mnie w ogóle.,It didn't reach me at all.,confusion,neutral,mild
34:36.2,34:39.2,"W ogóle nie pamiętam drogi od momentu, kiedy to usłyszałam, aż na góra.",I don't remember the way at all from the moment I heard it until the top.,bewilderment,surprise,moderate
34:41.2,34:43.2,"Jola marzy o własnym, małym bistro.","Jola dreams of her own, small bistro.",longing,happiness,mild
34:44.2,34:46.2,"Tytuł Masterchefa ma jej pomóc w spełnieniu marzenia,","The title of Masterchef is supposed to help her fulfill her dream,",hope,happiness,mild
34:46.2,34:48.2,więc jest bardzo zdeterminowana.,so she is very determined.,determination,neutral,intense
34:50.2,34:51.2,Jesteś gotowa?,Are you ready?,anticipation,neutral,neutral
34:51.2,34:52.2,Jestem gotowa.,I am ready.,readiness,neutral,neutral
34:54.2,34:55.2,To zaczynaj.,Then start.,impatience,anger,mild
34:56.2,34:57.2,Mango.,Mango.,neutrality,neutral,neutral
34:58.2,34:59.2,"Tak, to jest mango.","Yes, this is a mango.",certainty,neutral,neutral
35:14.2,35:19.2,"Jakbym brał udział, to ja bym grał tego pasternaka na dzień dobry,","If I were participating, I would play that Pasternak right away,",eagerness,happiness,mild
35:19.2,35:21.2,no to bym się nie spodziewała.,"Well, I wouldn't have expected that.",astonishment,surprise,moderate
35:21.2,35:26.2,"Jakbym grał tego pasternaka na dzień dobry, no to bym upadł dzisiaj.","If I had played that pasternak right away, I would have collapsed today.",regret,sadness,mild
35:27.2,35:28.2,Jesteś pewna?,Are you sure?,doubt,fear,mild
35:29.6,35:52.6,"Na 99% byłam pewna, że to jest pasternak, ale mówię, jeszcze nie powiem, bo jak pietruszka, no to niepotrzebnie mogę ryzykować, prawda?","I was 99% sure it was parsnip, but I thought, I won't say anything yet, because if it's parsley, then I might be taking an unnecessary risk, right?",uncertainty,fear,moderate
35:52.6,35:58.6,Bazylia.,Bazylia.,neutrality,neutral,neutral
35:58.6,35:59.6,Ale jaka bazylia?,But which basil?,confusion,surprise,mild
35:59.6,36:10.6,Bazylia fioletowa.,Purple basil.,neutrality,neutral,neutral
36:10.6,36:14.6,"Tak, to jest bazylia fioletowa i też bazylia czerwona.","Yes, this is purple basil and also red basil.",confirmation,neutral,neutral
36:14.6,36:18.6,Granat.,Grenade.,alarm,fear,moderate
36:18.6,36:41.6,"Tak, to jest granat.","Yes, this is a grenade.",certainty,neutral,neutral
36:41.6,36:46.6,Oregano.,Oregano.,neutrality,neutral,neutral
36:46.6,36:54.6,"Tak, to jest oregano.","Yes, this is oregano.",certainty,neutral,neutral
36:54.6,36:57.6,Owoce goi.,Eat the fruit.,encouragement,neutral,neutral
36:57.6,37:00.6,Jesteś pewna?,Are you sure?,doubt,fear,mild
37:00.6,37:02.6,"Mam nadzieję, że się nie mylę.",I hope I'm not wrong.,hope,fear,mild
37:02.6,37:09.6,Nie mieliście.,You didn't have.,disappointment,sadness,mild
37:09.6,37:11.6,Trawa cytrynowa.,Lemongrass.,neutrality,neutral,neutral
37:11.6,37:40.6,"Tak, to jest trawa cytrynowa.","Yes, this is lemongrass.",confirmation,neutral,neutral
37:40.6,37:44.6,Marakuja.,Marakuja.,neutrality,neutral,neutral
37:44.6,37:56.6,"Tak, to jest marakuja.","Yes, this is passion fruit.",confirmation,neutral,neutral
37:56.6,37:58.6,Grzyby shiitake.,Shiitake mushrooms.,neutrality,neutral,neutral
37:58.6,38:08.6,"Tak, to są grzyby shiitake.","Yes, these are shiitake mushrooms.",confirmation,neutral,neutral
38:08.6,38:10.6,Bakłażan chiński.,Chinese eggplant.,neutrality,neutral,neutral
38:10.6,38:20.6,"Tak, to jest bakłażan.","Yes, this is an eggplant.",certainty,neutral,neutral
38:20.6,38:23.6,Pigwa.,Pigwa.,neutrality,neutral,neutral
38:23.6,38:25.6,Jesteś pewna?,Are you sure?,doubt,fear,mild
38:25.6,38:29.6,"To jest moja odpowiedź, pigwa.","This is my answer, quince.",assertiveness,neutral,neutral
38:29.6,38:32.6,"Jola, to się nazywa papaya.","Jola, this is called papaya.",informing,neutral,neutral
38:32.6,38:33.6,To nie jest pigwa.,This is not a quince.,denial,neutral,neutral
38:33.6,38:36.6,Pigwa trochę inaczej wygląda.,Quince looks a little different.,curiosity,neutral,mild
38:36.6,38:39.6,"Nie wiem, ile odgadnęli pozostali.",I don't know how many the others guessed.,uncertainty,fear,mild
38:39.6,38:44.6,"Jak stałam, ja mówię, czy to wystarczy.","As I stood, I said, is that enough?",uncertainty,fear,mild
38:44.6,38:51.6,"Jola, to nie jest bardzo zły wynik, jeśli porównamy go z wynikiem Twoich kolegów.","Jola, this is not a very bad result if we compare it with the results of your colleagues.",reassurance,happiness,mild
38:51.6,39:07.6,"Od nich lepsza, dlatego możesz wejść na balkon, jesteś bezpieczna.","Better than them, so you can go out on the balcony, you are safe.",reassurance,happiness,mild
39:07.6,39:11.6,Beata podchodzi do testu wiedzy jak do kolejnego naukowego eksperymentu.,Beata approaches the knowledge test as if it were another scientific experiment.,curiosity,neutral,mild
39:11.6,39:13.6,Konkretnie i precyzyjnie.,Specifically and precisely.,determination,neutral,neutral
39:13.6,39:15.6,Czy to się sprawdzi?,Will it work?,uncertainty,fear,mild
39:15.6,39:16.6,"Beata, jesteś gotowa?","Beata, are you ready?",curiosity,neutral,neutral
39:16.6,39:18.6,"Tak, jak w jakimś supermarkecie.","Yes, like in some supermarket.",comparison,neutral,neutral
39:18.6,39:28.6,"Potrzebuję coś, biorę, sięgam, wącham, nie zastanawiam się, co to jest, ponieważ z tymi produktami miałam do czynienia i są mi znane.","I need something, I take it, I reach for it, I smell it, I don't wonder what it is, because I have dealt with these products before and they are familiar to me.",familiarity,neutral,neutral
39:28.6,39:30.6,Karambola.,Karambola.,neutrality,neutral,neutral
39:30.6,39:35.6,"Tak, to jest karambola.","Yes, this is a carambola.",confirmation,neutral,neutral
39:35.6,39:46.6,"Jest to pitaya, bądź też pitahaya.","This is pitaya, or also pitahaya.",information,neutral,neutral
39:46.6,40:00.6,"Tak, masz rację, po polsku można go również nazwać smoczym owocem.","Yes, you are right, in Polish it can also be called dragon fruit.",agreement,neutral,neutral
40:00.6,40:02.6,Czarnuszka.,Czarnuszka.,neutrality,neutral,neutral
40:02.6,40:18.6,"Tak, to jest czarnuszka.","Yes, this is black cumin.",certainty,neutral,neutral
40:18.6,40:19.6,Kardamon.,Cardamom.,neutrality,neutral,neutral
40:19.6,40:24.6,"Tak, to jest kardamon.","Yes, this is cardamom.",certainty,neutral,neutral
40:24.6,40:25.6,Granat.,Grenade.,alarm,fear,moderate
